Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
01-12-1990,M Azharuddin,2,FALSE,NA,4,0,0,50,1,B,Sri Lanka,Nagpur
25-10-1991,SLV Raju,2,FALSE,NA,4,0,0,50,2,B,Pakistan,Sharjah
08-12-1991,SV Manjrekar,2,FALSE,8,6,0,0,33.33333333,1,B,Australia,Perth
08-12-1991,M Prabhakar,2,FALSE,11,10,0,0,20,1,B,Australia,Perth
14-01-1992,CS Pandit,2,FALSE,7,5,0,0,40,1,B,Australia,Sydney
16-01-1992,SV Manjrekar,2,FALSE,36,24,0,0,8.333333333,2,B,West Indies,Melbourne
20-01-1992,N Kapil Dev,2,FALSE,5,4,0,0,50,2,B,Australia,Sydney
13-12-1992,PK Amre,2,FALSE,NA,9,0,0,22.22222222,1,B,South Africa,Johannesburg
13-12-1992,KS More,2,FALSE,NA,9,0,0,22.22222222,1,B,South Africa,Johannesburg
26-02-1993,J Srinath,2,FALSE,8,7,0,0,28.57142857,2,B,England,Bengaluru
01-03-1993,M Prabhakar,2,FALSE,10,7,0,0,28.57142857,1,B,England,Jamshedpur
01-03-1993,SA Ankola,2,FALSE,5,3,0,0,66.66666667,1,B,England,Jamshedpur
04-03-1993,VG Kambli,2,FALSE,7,7,0,0,28.57142857,2,B,England,Gwalior
04-03-1993,N Kapil Dev,2,FALSE,14,9,0,0,22.22222222,2,B,England,Gwalior
05-03-1993,N Kapil Dev,2,FALSE,5,3,0,0,66.66666667,2,B,England,Gwalior
05-03-1993,AK Sharma,2,FALSE,2,2,0,0,100,2,B,England,Gwalior
19-03-1993,PK Amre,2,FALSE,3,5,0,0,40,1,B,Zimbabwe,Faridabad
16-11-1993,SR Tendulkar,2,FALSE,NA,8,0,0,25,2,B,West Indies,Ahmedabad
16-11-1993,J Srinath,2,FALSE,NA,8,0,0,25,2,B,West Indies,Ahmedabad
22-11-1993,PK Amre,2,FALSE,NA,6,0,0,33.33333333,1,B,South Africa,Mohali
22-11-1993,V Yadav,2,FALSE,NA,6,0,0,33.33333333,1,B,South Africa,Mohali
22-11-1993,A Kumble,2,FALSE,NA,2,0,0,100,1,B,South Africa,Mohali
30-10-1994,NS Sidhu,2,FALSE,28,5,0,0,40,2,B,West Indies,Kanpur
11-11-1994,M Azharuddin,2,FALSE,15,5,0,0,40,1,B,West Indies,Jaipur
16-02-1995,M Prabhakar,2,FALSE,24,12,0,0,16.66666667,1,B,New Zealand,Napier
16-02-1995,J Srinath,2,FALSE,4,2,0,0,100,1,B,New Zealand,Napier
18-02-1996,VG Kambli,2,FALSE,11,11,0,0,18.18181818,2,B,Kenya,Cuttack
06-03-1996,SV Manjrekar,2,FALSE,27,18,0,0,11.11111111,1,B,Zimbabwe,Kanpur
06-03-1996,M Azharuddin,2,FALSE,14,10,0,0,20,1,B,Zimbabwe,Kanpur
14-04-1996,SR Tendulkar,2,FALSE,23,15,0,0,13.33333333,2,B,South Africa,Sharjah
15-04-1996,V Rathour,2,FALSE,NA,12,0,0,16.66666667,1,B,Pakistan,Sharjah
19-04-1996,A Jadeja,2,FALSE,4,3,0,0,66.66666667,2,B,South Africa,Sharjah
06-09-1996,J Srinath,2,FALSE,6,5,0,0,40,1,B,Australia,Colombo (SSC)
18-09-1996,NR Mongia,2,FALSE,NA,5,0,0,40,1,B,Pakistan,Toronto
18-09-1996,SR Tendulkar,2,FALSE,NA,13,0,0,15.38461538,1,B,Pakistan,Toronto
18-09-1996,A Kumble,2,FALSE,NA,1,0,0,200,1,B,Pakistan,Toronto
23-09-1996,SB Joshi,2,FALSE,NA,3,0,0,66.66666667,2,B,Pakistan,Toronto
23-09-1996,M Azharuddin,2,FALSE,NA,13,0,0,15.38461538,2,B,Pakistan,Toronto
23-09-1996,J Srinath,2,FALSE,NA,4,0,0,50,2,B,Pakistan,Toronto
17-10-1996,SB Joshi,2,FALSE,7,5,0,0,40,2,B,South Africa,Hyderabad (Deccan)
29-10-1996,NS Sidhu,2,FALSE,23,16,0,0,12.5,1,B,South Africa,Rajkot
09-02-1997,M Azharuddin,2,FALSE,17,8,0,0,25,2,B,Zimbabwe,Benoni
15-02-1997,SC Ganguly,2,FALSE,24,20,0,0,10,1,B,Zimbabwe,Bulawayo
26-04-1997,RR Singh,2,FALSE,9,8,0,0,25,1,B,West Indies,Port of Spain
17-05-1997,SR Tendulkar,2,FALSE,19,4,0,0,50,1,B,Sri Lanka,Mumbai
21-05-1997,SB Joshi,2,FALSE,4,4,0,0,50,2,B,Pakistan,Chennai
21-05-1997,BKV Prasad,2,FALSE,3,2,0,0,100,2,B,Pakistan,Chennai
20-08-1997,A Kumble,2,FALSE,10,9,0,0,22.22222222,1,B,Sri Lanka,Colombo (RPS)
23-08-1997,RK Chauhan,2,FALSE,4,3,0,0,66.66666667,1,B,Sri Lanka,Colombo (SSC)
18-09-1997,SC Ganguly,2,FALSE,26,20,0,0,10,1,B,Pakistan,Toronto
18-09-1997,SS Karim,2,FALSE,29,16,0,0,12.5,1,B,Pakistan,Toronto
28-09-1997,SR Tendulkar,2,FALSE,17,11,0,0,18.18181818,1,B,Pakistan,Hyderabad (Sind)
02-10-1997,NM Kulkarni,2,FALSE,6,2,0,0,100,1,B,Pakistan,Lahore
11-12-1997,A Kumble,2,FALSE,7,3,0,0,66.66666667,2,B,England,Sharjah
19-04-1998,BKV Prasad,2,FALSE,2,2,0,0,100,2,B,Australia,Sharjah
01-07-1998,NR Mongia,2,FALSE,16,6,0,0,33.33333333,2,B,Sri Lanka,Colombo (SSC)
19-09-1998,J Srinath,2,FALSE,7,6,0,0,33.33333333,2,B,Pakistan,Toronto
30-09-1998,SR Tendulkar,2,FALSE,7,6,0,0,33.33333333,2,B,Zimbabwe,Harare
30-09-1998,M Azharuddin,2,FALSE,24,15,0,0,13.33333333,2,B,Zimbabwe,Harare
30-09-1998,Harbhajan Singh,2,FALSE,3,4,0,0,50,2,B,Zimbabwe,Harare
11-11-1998,BKV Prasad,2,FALSE,7,5,0,0,40,2,B,Zimbabwe,Sharjah
19-01-1999,BKV Prasad,2,FALSE,7,6,0,0,33.33333333,2,B,New Zealand,Christchurch
22-03-1999,VG Kambli,2,FALSE,2,2,0,0,100,1,B,Sri Lanka,Nagpur
11-04-1999,SC Ganguly,2,FALSE,17,6,0,0,33.33333333,1,B,England,Sharjah
16-04-1999,M Azharuddin,2,FALSE,22,15,0,0,13.33333333,1,B,Pakistan,Sharjah
26-05-1999,SR Tendulkar,2,FALSE,10,3,0,0,66.66666667,1,B,Sri Lanka,Taunton
29-05-1999,NR Mongia,2,FALSE,11,5,0,0,40,1,B,England,Birmingham
04-06-1999,R Dravid,2,FALSE,8,6,0,0,33.33333333,2,B,Australia,The Oval
04-06-1999,NR Mongia,2,FALSE,21,9,0,0,22.22222222,2,B,Australia,The Oval
04-06-1999,BKV Prasad,2,FALSE,13,9,0,0,22.22222222,2,B,Australia,The Oval
08-09-1999,RR Singh,2,FALSE,NA,3,0,0,66.66666667,1,B,West Indies,Singapore
12-09-1999,HH Kanitkar,2,FALSE,NA,33,0,0,6.060606061,2,B,West Indies,Toronto
14-09-1999,MSK Prasad,2,FALSE,NA,15,0,0,13.33333333,1,B,West Indies,Toronto
14-09-1999,S Ramesh,2,FALSE,NA,15,0,0,13.33333333,1,B,West Indies,Toronto
05-11-1999,MSK Prasad,2,FALSE,3,3,0,0,66.66666667,2,B,New Zealand,Rajkot
11-11-1999,R Vijay Bharadwaj,2,FALSE,17,9,0,0,22.22222222,1,B,New Zealand,Gwalior
14-11-1999,SR Tendulkar,2,FALSE,21,10,0,0,20,2,B,New Zealand,Guwahati
14-11-1999,RR Singh,2,FALSE,11,7,0,0,28.57142857,2,B,New Zealand,Guwahati
10-01-2000,AB Agarkar,2,FALSE,5,5,0,0,40,1,B,Pakistan,Brisbane
12-01-2000,VVS Laxman,2,FALSE,11,15,0,0,13.33333333,2,B,Australia,Melbourne
14-01-2000,VVS Laxman,2,FALSE,31,25,0,0,8,1,B,Australia,Sydney
14-01-2000,SS Dighe,2,FALSE,35,21,0,0,9.523809524,1,B,Australia,Sydney
21-01-2000,RR Singh,2,FALSE,24,12,0,0,16.66666667,2,B,Pakistan,Hobart
21-01-2000,J Srinath,2,FALSE,8,2,0,0,100,2,B,Pakistan,Hobart
28-01-2000,SS Dighe,2,FALSE,17,13,0,0,15.38461538,2,B,Pakistan,Perth
15-03-2000,M Azharuddin,2,FALSE,12,9,0,0,22.22222222,1,B,South Africa,Faridabad
27-03-2000,A Kumble,2,FALSE,4,4,0,0,50,1,B,South Africa,Sharjah
29-10-2000,AB Agarkar,2,FALSE,NA,10,0,0,20,2,B,Sri Lanka,Sharjah
14-12-2000,S Sriram,2,FALSE,10,8,0,0,25,1,B,Zimbabwe,Rajkot
25-03-2001,J Srinath,2,FALSE,5,5,0,0,40,1,B,Australia,Bengaluru
28-03-2001,D Mongia,2,FALSE,5,6,0,0,33.33333333,1,B,Australia,Pune
28-03-2001,V Dahiya,2,FALSE,9,7,0,0,28.57142857,1,B,Australia,Pune
24-06-2001,SC Ganguly,2,FALSE,2,5,0,0,40,2,B,Zimbabwe,Harare
27-06-2001,V Sehwag,2,FALSE,7,7,0,0,28.57142857,2,B,Zimbabwe,Bulawayo
07-07-2001,V Sehwag,2,FALSE,12,7,0,0,28.57142857,2,B,West Indies,Harare
20-07-2001,HK Badani,2,FALSE,17,7,0,0,28.57142857,2,B,New Zealand,Colombo (RPS)
20-07-2001,Z Khan,2,FALSE,8,6,0,0,33.33333333,2,B,New Zealand,Colombo (RPS)
26-07-2001,A Nehra,2,FALSE,13,14,0,0,14.28571429,2,B,New Zealand,Colombo (RPS)
01-08-2001,HK Badani,2,FALSE,19,11,0,0,18.18181818,1,B,Sri Lanka,Colombo (SSC)
10-10-2001,SS Das,2,FALSE,8,8,0,0,25,1,B,South Africa,Centurion
10-10-2001,J Srinath,2,FALSE,3,4,0,0,50,1,B,South Africa,Centurion
19-10-2001,SS Das,2,FALSE,5,3,0,0,66.66666667,2,B,South Africa,East London
19-01-2002,AB Agarkar,2,FALSE,3,2,0,0,100,1,B,England,Kolkata
19-01-2002,A Ratra,2,FALSE,2,2,0,0,100,1,B,England,Kolkata
31-01-2002,HK Badani,2,FALSE,10,7,0,0,28.57142857,2,B,England,Delhi
31-01-2002,A Kumble,2,FALSE,5,6,0,0,33.33333333,2,B,England,Delhi
13-03-2002,Z Khan,2,FALSE,18,13,0,0,15.38461538,1,B,Zimbabwe,Kochi
01-06-2002,VVS Laxman,2,FALSE,13,5,0,0,40,1,B,West Indies,Port of Spain
09-07-2002,A Ratra,2,FALSE,7,6,0,0,33.33333333,2,B,England,The Oval
09-07-2002,Z Khan,2,FALSE,8,7,0,0,28.57142857,2,B,England,The Oval
09-11-2002,Harbhajan Singh,2,FALSE,9,7,0,0,28.57142857,1,B,West Indies,Nagpur
09-11-2002,J Srinath,2,FALSE,3,2,0,0,100,1,B,West Indies,Nagpur
09-11-2002,A Kumble,2,FALSE,5,3,0,0,66.66666667,1,B,West Indies,Nagpur
24-11-2002,SB Bangar,2,FALSE,NA,8,0,0,25,2,B,West Indies,Vijayawada
24-11-2002,M Kartik,2,FALSE,NA,11,0,0,18.18181818,2,B,West Indies,Vijayawada
26-12-2002,Yuvraj Singh,2,FALSE,2,3,0,0,66.66666667,1,B,New Zealand,Auckland
04-01-2003,SC Ganguly,2,FALSE,15,13,0,0,15.38461538,1,B,New Zealand,Queenstown
08-01-2003,D Mongia,2,FALSE,18,10,0,0,20,2,B,New Zealand,Wellington
08-01-2003,A Kumble,2,FALSE,9,10,0,0,20,2,B,New Zealand,Wellington
18-04-2003,G Gambhir,2,FALSE,15,11,0,0,18.18181818,1,B,South Africa,Dhaka
01-11-2003,AB Agarkar,2,FALSE,16,10,0,0,20,2,B,Australia,Mumbai
12-11-2003,Z Khan,2,FALSE,3,3,0,0,66.66666667,2,B,Australia,Bengaluru
18-11-2003,Harbhajan Singh,2,FALSE,8,4,0,0,50,2,B,Australia,Kolkata
06-02-2004,A Kumble,2,FALSE,7,3,0,0,66.66666667,1,B,Australia,Melbourne
06-02-2004,L Balaji,2,FALSE,5,7,0,0,28.57142857,1,B,Australia,Melbourne
08-02-2004,L Balaji,2,FALSE,16,10,0,0,20,2,B,Australia,Sydney
25-07-2004,Harbhajan Singh,2,FALSE,9,8,0,0,25,2,B,Pakistan,Colombo (RPS)
01-08-2004,IK Pathan,2,FALSE,14,4,0,0,50,2,B,Sri Lanka,Colombo (RPS)
21-08-2004,L Balaji,2,FALSE,5,3,0,0,66.66666667,2,B,Pakistan,Amstelveen
05-09-2004,M Kaif,2,FALSE,26,10,0,0,20,1,B,England,Lord's
05-04-2005,SR Tendulkar,2,FALSE,17,8,0,0,25,1,B,Pakistan,Visakhapatnam
09-04-2005,V Sehwag,2,FALSE,8,5,0,0,40,2,B,Pakistan,Jamshedpur
09-04-2005,Harbhajan Singh,2,FALSE,7,10,0,0,20,2,B,Pakistan,Jamshedpur
30-07-2005,MS Dhoni,2,FALSE,17,7,0,0,28.57142857,1,B,Sri Lanka,Dambulla
31-07-2005,V Sehwag,2,FALSE,6,2,0,0,100,2,B,West Indies,Dambulla
03-08-2005,SK Raina,2,FALSE,6,5,0,0,40,1,B,Sri Lanka,Dambulla
26-08-2005,MS Dhoni,2,FALSE,13,5,0,0,40,2,B,New Zealand,Bulawayo
26-08-2005,AB Agarkar,2,FALSE,14,6,0,0,33.33333333,2,B,New Zealand,Bulawayo
04-09-2005,SC Ganguly,2,FALSE,25,8,0,0,25,2,B,Zimbabwe,Harare
31-10-2005,SR Tendulkar,2,FALSE,2,3,0,0,66.66666667,2,B,Sri Lanka,Jaipur
16-11-2005,SR Tendulkar,2,FALSE,20,9,0,0,22.22222222,1,B,South Africa,Hyderabad (Deccan)
19-11-2005,SR Tendulkar,2,FALSE,31,22,0,0,9.090909091,2,B,South Africa,Bengaluru
25-11-2005,SR Tendulkar,2,FALSE,18,15,0,0,13.33333333,1,B,South Africa,Kolkata
13-02-2006,G Gambhir,2,FALSE,9,8,0,0,25,2,B,Pakistan,Lahore
12-04-2006,SK Raina,2,FALSE,12,7,0,0,28.57142857,1,B,England,Jamshedpur
20-05-2006,MS Dhoni,2,FALSE,9,7,0,0,28.57142857,2,B,West Indies,Kingston
20-05-2006,AB Agarkar,2,FALSE,9,4,0,0,50,2,B,West Indies,Kingston
28-05-2006,SK Raina,2,FALSE,NA,14,0,0,14.28571429,2,B,West Indies,Port of Spain
14-09-2006,MS Dhoni,2,FALSE,7,10,0,0,20,1,B,West Indies,Kuala Lumpur
20-09-2006,RP Singh,2,FALSE,10,16,0,0,12.5,1,B,West Indies,Kuala Lumpur
26-11-2006,SR Tendulkar,2,FALSE,20,9,0,0,22.22222222,2,B,South Africa,Cape Town
29-11-2006,A Kumble,2,FALSE,14,14,0,0,14.28571429,2,B,South Africa,Port Elizabeth
24-01-2007,G Gambhir,2,FALSE,16,11,0,0,18.18181818,1,B,West Indies,Cuttack
27-01-2007,AB Agarkar,2,FALSE,11,10,0,0,20,1,B,West Indies,Chennai
11-02-2007,Harbhajan Singh,2,FALSE,8,7,0,0,28.57142857,2,B,Sri Lanka,Rajkot
11-02-2007,A Kumble,2,FALSE,11,5,0,0,40,2,B,Sri Lanka,Rajkot
17-03-2007,V Sehwag,2,FALSE,12,6,0,0,33.33333333,1,B,Bangladesh,Port of Spain
29-06-2007,R Dravid,2,FALSE,10,10,0,0,20,2,B,South Africa,Belfast
21-08-2007,SC Ganguly,2,FALSE,12,6,0,0,33.33333333,2,B,England,Southampton
21-08-2007,PP Chawla,2,FALSE,13,10,0,0,20,2,B,England,Southampton
03-02-2008,MK Tiwary,2,FALSE,15,16,0,0,12.5,1,B,Australia,Brisbane
05-02-2008,Yuvraj Singh,2,FALSE,14,11,0,0,18.18181818,1,B,Sri Lanka,Brisbane
24-02-2008,SR Tendulkar,2,FALSE,3,3,0,0,66.66666667,2,B,Australia,Sydney
24-02-2008,I Sharma,2,FALSE,NA,4,0,0,50,2,B,Australia,Sydney
04-03-2008,RG Sharma,2,FALSE,6,5,0,0,40,1,B,Australia,Brisbane
14-06-2008,V Sehwag,2,FALSE,7,8,0,0,25,2,B,Pakistan,Dhaka
14-06-2008,PP Chawla,2,FALSE,12,5,0,0,40,2,B,Pakistan,Dhaka
28-06-2008,RV Uthappa,2,FALSE,13,11,0,0,18.18181818,2,B,Bangladesh,Karachi
06-07-2008,IK Pathan,2,FALSE,17,6,0,0,33.33333333,2,B,Sri Lanka,Karachi
24-08-2008,Harbhajan Singh,2,FALSE,11,6,0,0,33.33333333,1,B,Sri Lanka,Colombo (RPS)
27-08-2008,Harbhajan Singh,2,FALSE,7,4,0,0,50,1,B,Sri Lanka,Colombo (RPS)
27-08-2008,P Kumar,2,FALSE,7,6,0,0,33.33333333,1,B,Sri Lanka,Colombo (RPS)
03-03-2009,Yuvraj Singh,2,FALSE,17,13,0,0,15.38461538,1,B,New Zealand,Napier
03-07-2009,Yuvraj Singh,2,FALSE,8,6,0,0,33.33333333,2,B,West Indies,Gros Islet
26-09-2009,RP Singh,2,FALSE,8,6,0,0,33.33333333,2,B,Pakistan,Centurion
18-12-2009,G Gambhir,2,FALSE,18,6,0,0,33.33333333,1,B,Sri Lanka,Nagpur
05-01-2010,Z Khan,2,FALSE,4,4,0,0,50,1,B,Sri Lanka,Dhaka
13-01-2010,V Kohli,2,FALSE,6,8,0,0,25,1,B,Sri Lanka,Dhaka
22-06-2010,AB Dinda,2,FALSE,12,12,0,0,16.66666667,1,B,Sri Lanka,Dambulla
10-08-2010,MS Dhoni,2,FALSE,14,9,0,0,22.22222222,2,B,New Zealand,Dambulla
22-08-2010,A Nehra,2,FALSE,NA,4,0,0,50,1,B,Sri Lanka,Dambulla
28-08-2010,A Nehra,2,FALSE,16,7,0,0,28.57142857,2,B,Sri Lanka,Dambulla
10-12-2010,V Kohli,2,FALSE,10,8,0,0,25,2,B,New Zealand,Chennai
12-01-2011,Yuvraj Singh,2,FALSE,4,4,0,0,50,2,B,South Africa,Durban
21-01-2011,MS Dhoni,2,FALSE,9,8,0,0,25,2,B,South Africa,Port Elizabeth
21-01-2011,YK Pathan,2,FALSE,4,3,0,0,66.66666667,2,B,South Africa,Port Elizabeth
23-01-2011,V Kohli,2,FALSE,11,6,0,0,33.33333333,2,B,South Africa,Centurion
27-02-2011,PP Chawla,2,FALSE,5,4,0,0,50,1,B,England,Bengaluru
20-03-2011,SR Tendulkar,2,FALSE,4,4,0,0,50,1,B,West Indies,Chennai
06-06-2011,V Kohli,2,FALSE,5,8,0,0,25,2,B,West Indies,Port of Spain
13-06-2011,MK Tiwary,2,FALSE,21,17,0,0,11.76470588,2,B,West Indies,North Sound
16-06-2011,R Vinay Kumar,2,FALSE,6,8,0,0,25,1,B,West Indies,Kingston
03-09-2011,R Dravid,2,FALSE,8,6,0,0,33.33333333,1,B,England,Chester-le-Street
09-09-2011,R Dravid,2,FALSE,19,11,0,0,18.18181818,1,B,England,The Oval
02-12-2011,PA Patel,2,FALSE,5,6,0,0,33.33333333,2,B,West Indies,Visakhapatnam
05-12-2011,SK Raina,2,FALSE,5,3,0,0,66.66666667,2,B,West Indies,Ahmedabad
05-02-2012,SR Tendulkar,2,FALSE,9,6,0,0,33.33333333,2,B,Australia,Melbourne
24-07-2012,Z Khan,2,FALSE,6,4,0,0,50,1,B,Sri Lanka,Hambantota
30-12-2012,Yuvraj Singh,2,FALSE,6,3,0,0,66.66666667,1,B,Pakistan,Chennai
03-01-2013,I Sharma,2,FALSE,35,12,0,0,16.66666667,2,B,Pakistan,Kolkata
06-01-2013,B Kumar,2,FALSE,13,10,0,0,20,1,B,Pakistan,Delhi
02-07-2013,V Kohli,2,FALSE,6,5,0,0,40,2,B,Sri Lanka,Kingston
02-07-2013,I Sharma,2,FALSE,11,7,0,0,28.57142857,2,B,Sri Lanka,Kingston
05-07-2013,RA Jadeja,2,FALSE,11,5,0,0,40,1,B,West Indies,Port of Spain
11-07-2013,V Kohli,2,FALSE,8,5,0,0,40,2,B,Sri Lanka,Port of Spain
19-10-2013,RA Jadeja,2,FALSE,9,4,0,0,50,1,B,Australia,Mohali
25-01-2014,Mohammed Shami,2,FALSE,11,7,0,0,28.57142857,2,B,New Zealand,Auckland
28-01-2014,V Kohli,2,FALSE,14,10,0,0,20,1,B,New Zealand,Hamilton
31-01-2014,AM Rahane,2,FALSE,15,10,0,0,20,2,B,New Zealand,Wellington
19-06-2014,MK Tiwary,2,FALSE,7,6,0,0,33.33333333,1,B,Bangladesh,Dhaka
08-10-2014,V Kohli,2,FALSE,7,5,0,0,40,2,B,West Indies,Kochi
08-10-2014,B Kumar,2,FALSE,9,10,0,0,20,2,B,West Indies,Kochi
17-10-2014,RA Jadeja,2,FALSE,4,2,0,0,100,1,B,West Indies,Dharamsala
16-11-2014,AM Rahane,2,FALSE,10,10,0,0,20,2,B,Sri Lanka,Ranchi
18-01-2015,S Dhawan,2,FALSE,3,4,0,0,50,1,B,Australia,Melbourne
22-02-2015,RA Jadeja,2,FALSE,4,4,0,0,50,1,B,South Africa,Melbourne
18-06-2015,UT Yadav,2,FALSE,11,11,0,0,18.18181818,2,B,Bangladesh,Dhaka
10-07-2015,MK Tiwary,2,FALSE,14,14,0,0,14.28571429,1,B,Zimbabwe,Harare
11-10-2015,STR Binny,2,FALSE,18,5,0,0,40,2,B,South Africa,Kanpur
20-01-2016,AM Rahane,2,FALSE,7,3,0,0,66.66666667,2,B,Australia,Canberra
20-01-2016,B Kumar,2,FALSE,6,6,0,0,33.33333333,2,B,Australia,Canberra
20-01-2016,UT Yadav,2,FALSE,11,11,0,0,18.18181818,2,B,Australia,Canberra
30-06-2017,S Dhawan,2,FALSE,NA,6,0,0,33.33333333,1,B,West Indies,North Sound
02-07-2017,KD Karthik,2,FALSE,NA,19,0,0,10.52631579,2,B,West Indies,North Sound
24-09-2017,KM Jadhav,2,FALSE,3,4,0,0,50,2,B,Australia,Indore
10-12-2017,RG Sharma,2,FALSE,19,13,0,0,15.38461538,1,B,Sri Lanka,Dharamsala
10-12-2017,MK Pandey,2,FALSE,21,15,0,0,13.33333333,1,B,Sri Lanka,Dharamsala
17-07-2018,RG Sharma,2,FALSE,24,18,0,0,11.11111111,1,B,England,Leeds
28-09-2018,AT Rayudu,2,FALSE,NA,7,0,0,28.57142857,2,B,Bangladesh,Dubai (DSC)
03-02-2019,RG Sharma,2,FALSE,16,16,0,0,12.5,1,B,New Zealand,Wellington
08-03-2019,AT Rayudu,2,FALSE,NA,8,0,0,25,2,B,Australia,Ranchi
13-07-1974,S Venkataraghavan,1,TRUE,NA,2,0,0,50,1,B,England,Leeds
01-10-1978,KD Ghavri,1,TRUE,NA,2,0,0,50,1,B,Pakistan,Quetta
13-06-1979,BS Bedi,1,TRUE,5,12,0,0,8.333333333,1,B,New Zealand,Leeds
02-06-1982,S Madan Lal,1,TRUE,NA,1,0,0,100,1,B,England,Leeds
15-09-1982,N Kapil Dev,1,TRUE,NA,3,0,0,33.33333333,2,B,Sri Lanka,Delhi
31-12-1982,M Amarnath,1,TRUE,NA,2,0,0,50,2,B,Pakistan,Lahore
21-01-1983,SMH Kirmani,1,TRUE,NA,8,0,0,12.5,1,B,Pakistan,Karachi
29-03-1983,AO Malhotra,1,TRUE,NA,3,0,0,33.33333333,1,B,West Indies,Albion
22-06-1983,N Kapil Dev,1,TRUE,10,6,0,0,16.66666667,2,B,England,Manchester
17-12-1983,RR Kulkarni,1,TRUE,NA,4,0,0,25,1,B,West Indies,Guwahati
03-10-1984,DB Vengsarkar,1,TRUE,14,10,0,0,10,1,B,Australia,Jamshedpur
06-10-1984,SC Khanna,1,TRUE,6,2,0,0,50,1,B,Australia,Indore
27-12-1984,M Amarnath,1,TRUE,NA,5,0,0,20,1,B,England,Cuttack
27-01-1985,LS Rajput,1,TRUE,NA,1,0,0,100,2,B,England,Chandigarh
25-08-1985,L Sivaramakrishnan,1,TRUE,NA,4,0,0,25,2,B,Sri Lanka,Colombo (SSC)
23-01-1986,KS More,1,TRUE,5,1,0,0,100,1,B,New Zealand,Melbourne
02-02-1986,KS More,1,TRUE,2,2,0,0,50,1,B,New Zealand,Launceston
09-02-1986,NS Yadav,1,TRUE,18,14,0,0,7.142857143,1,B,Australia,Melbourne
13-04-1986,S Madan Lal,1,TRUE,NA,3,0,0,33.33333333,2,B,Sri Lanka,Sharjah
07-10-1986,S Madan Lal,1,TRUE,1,1,0,0,100,1,B,Australia,Rajkot
30-11-1986,RMH Binny,1,TRUE,NA,7,0,0,14.28571429,2,B,West Indies,Sharjah
05-12-1986,Maninder Singh,1,TRUE,NA,5,0,0,20,1,B,Pakistan,Sharjah
15-01-1987,Maninder Singh,1,TRUE,NA,3,0,0,33.33333333,1,B,Sri Lanka,Vadodara
07-01-1988,SK Sharma,1,TRUE,NA,4,0,0,25,2,B,West Indies,Ahmedabad
25-01-1988,Maninder Singh,1,TRUE,NA,2,0,0,50,1,B,West Indies,Thiruvananthapuram
29-10-1988,ND Hirwani,1,TRUE,NA,1,0,0,100,2,B,Sri Lanka,Dhaka
18-03-1989,Arshad Ayub,1,TRUE,NA,2,0,0,50,1,B,West Indies,St John's
03-03-1990,ND Hirwani,1,TRUE,3,1,0,0,100,2,B,Australia,Christchurch
23-10-1991,KS More,1,TRUE,NA,4,0,0,25,2,B,Pakistan,Sharjah
16-01-1992,N Kapil Dev,1,TRUE,8,3,0,0,33.33333333,2,B,West Indies,Melbourne
28-02-1992,K Srikkanth,1,TRUE,2,2,0,0,50,1,B,Sri Lanka,Mackay
15-03-1992,PK Amre,1,TRUE,3,1,0,0,100,1,B,South Africa,Adelaide
25-10-1992,J Srinath,1,TRUE,1,1,0,0,100,1,B,Zimbabwe,Harare
09-12-1992,J Srinath,1,TRUE,NA,1,0,0,100,1,B,South Africa,Port Elizabeth
26-02-1993,SLV Raju,1,TRUE,7,3,0,0,33.33333333,2,B,England,Bengaluru
01-03-1993,KS More,1,TRUE,4,2,0,0,50,1,B,England,Jamshedpur
19-03-1993,SA Ankola,1,TRUE,NA,2,0,0,50,1,B,Zimbabwe,Faridabad
18-11-1993,PK Amre,1,TRUE,4,1,0,0,100,1,B,Zimbabwe,Indore
20-02-1994,SLV Raju,1,TRUE,2,1,0,0,100,1,B,Sri Lanka,Jalandhar
25-03-1994,A Kumble,1,TRUE,3,2,0,0,50,2,B,New Zealand,Napier
15-04-1994,J Srinath,1,TRUE,3,2,0,0,50,1,B,Pakistan,Sharjah
05-09-1994,N Kapil Dev,1,TRUE,2,1,0,0,100,1,B,Sri Lanka,Colombo (RPS)
05-11-1994,A Kumble,1,TRUE,3,2,0,0,50,1,B,West Indies,Kolkata
07-11-1994,M Prabhakar,1,TRUE,1,1,0,0,100,1,B,West Indies,Visakhapatnam
02-03-1996,VG Kambli,1,TRUE,2,1,0,0,100,1,B,Sri Lanka,Delhi
05-04-1996,BKV Prasad,1,TRUE,NA,4,0,0,25,1,B,Pakistan,Singapore
17-04-1996,BKV Prasad,1,TRUE,6,1,0,0,100,1,B,South Africa,Sharjah
28-08-1996,J Srinath,1,TRUE,NA,1,0,0,100,1,B,Sri Lanka,Colombo (RPS)
29-10-1996,BKV Prasad,1,TRUE,20,7,0,0,14.28571429,1,B,South Africa,Rajkot
14-12-1996,SB Joshi,1,TRUE,5,1,0,0,100,1,B,South Africa,Mumbai
27-01-1997,BKV Prasad,1,TRUE,7,1,0,0,100,2,B,Zimbabwe,Paarl
03-05-1997,NA David,1,TRUE,3,2,0,0,50,1,B,West Indies,Bridgetown
26-07-1997,SS Karim,1,TRUE,2,1,0,0,100,1,B,Sri Lanka,Colombo (RPS)
